Page Number,Lesson Number,Ex/Voc,Sing. / Perf.,Dual / Imperf.,Plural / Verbal N.,English Translations,Verb Form,Part of Speech,Exercise Number,Arabic Text,Quran Chapter/Surah,Quran Verse/Ayah,Warning
149,23,Exercise,,,,,,,11,هُوَ الَّذِي أَخْرَجَ الَّذِينَ كَفَرُوا,59,2,
149,23,Exercise,,,,,,,12,أَحْسَنَ كُلَّ شَيْءٍ خَلَقَهُ,32,7,
149,23,Exercise,,,,,,,13,أُوْلَائِكَ الَّذِينَ حَبِطَتْ أَعْمَالُهُمْ فِي الدُّنْيَا وَالْآخِرَةِ,3,22,
149,23,Exercise,,,,,,,14,لاَ تَكُونُواْ كَالَّذِينَ تَفَرَّقُواْ وَاخْتَلَفُواْ,3,105,
149,23,Exercise,,,,,,,15,يُبَشِّرُ الْمُؤْمِنِينَ الَّذِينَ يَعْمَلُونَ الصَّالِحَاتِ أَنَّ لَهُمْ أَجْرًا كَبِيرًا,17,9,
149,23,Exercise,,,,,,,16,يَجْعَلُ الرِّجْسَ عَلَى الَّذِينَ لاَ يَعْقِلُونَ,10,100,
149,23,Exercise,,,,,,,17,وَيَقُولُ الَّذِينَ كَفَرُواْ لَسْتَ مُرْسَلاً,13,43,
149,23,Exercise,,,,,,,18,إِنَّهَا شَجَرَةٌ تَخْرُجُ فِي أَصْلِ الْجَحِيمِ,37,64,
150,23,Exercise,,,,,,,19,إِنَّا نُبَشِّرُكَ بِغُلامٍ اسْمُهُ يَحْيَى,19,7,
150,23,Exercise,,,,,,,20,سَبْعُ بَقَرَاتٍ سِمَانٍ يَأْكُلُهُنَّ سَبْعٌ عِجَافٌ,12,43,
150,23,Exercise,,,,,,,21,إِنَّ فِي ذَلِكَ لَآيَاتٍ لِّقَوْمٍ يَعْقِلُونَ,13,4,
150,23,Exercise,,,,,,,22,إِنَّهُمْ فِتْيَةٌ آمَنُوا بِرَبِّهِمْ,18,13,
150,23,Exercise,,,,,,,23,سُورَةٌ أَنزَلْنَاهَا,24,1,
150,23,Exercise,,,,,,,24,فَأَخْرَجْنَا مِنْهُ خَضِرًا نُّخْرِجُ مِنْهُ حَبًّا,6,99,
150,23,Exercise,,,,,,,25,عَلَى الْأَعْرَافِ رِجَالٌ يَعْرِفُونَ كُلاًّ بِسِيمَاهُمْ,7,46,
150,23,Exercise,,,,,,,26,كَانَ مِن قَوْمٍ بَيْنَكُمْ وَبَيْنَهُم مِّيثَاقٌ,4,92,
150,23,Exercise,,,,,,,27,أَنزَلْنَا الْحَدِيدَ فِيهِ بَأْسٌ شَدِيدٌ وَمَنَافِعُ لِلنَّاسِ,57,25,
150,23,Exercise,,,,,,,28,أَمْ سَمِعْتُهُمْ,11,48,
153,24,Exercise,,,,,,,1,إِنَّا نَحْنُ نَرِثُ الْأَرْضَ وَمَنْ عَلَيْهَا,19,40,
153,24,Exercise,,,,,,,2,يَرِثُهَا عِبَادِيَ الصَّالِحُونَ,21,105,
153,24,Exercise,,,,,,,3,أَنذَرَ مُوسَى وَقَوْمَهُ لِيُفْسِدُوا فِي الْأَرْضِ,7,127,
153,24,Exercise,,,,,,,4,لاَ تَذَرْنِي فَرْدًا,21,89,
153,24,Exercise,,,,,,,5,لا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَى,6,164,
153,24,Exercise,,,,,,,6,وَسِعَ رَبِّي كُلَّ شَيْءٍ عِلْمًا,6,80,
153,24,Exercise,,,,,,,7,وَتَصِفُ أَلْسِنَتُهُمُ الْكَذِبَ,16,62,
154,24,Exercise,,,,,,,8,مِمَّا تَصِفُونَ,21,18,
154,24,Exercise,,,,,,,9,فَلاَ يَصِلُونَ إِلَيْكُمَا,28,35,
154,24,Exercise,,,,,,,10,لَّن يَصِلُواْ إِلَيْكَ,11,81,
154,24,Exercise,,,,,,,11,وَضَعَ الْمِيزَانَ,55,7,
154,24,Exercise,,,,,,,12,نَضَعُ الْمَوَازِينَ لِيَوْمِ الْقِيَامَةِ,21,47,
154,24,Exercise,,,,,,,13,إِنَّ اللَّهَ وَعَدَكُمْ وَعْدَ الْحَقِّ,14,22,
154,24,Exercise,,,,,,,14,أَلَمْ يَعِدْكُمْ رَبُّكُمْ وَعْدًا حَسَنًا,20,86,
154,24,Exercise,,,,,,,15,أَيَعِظُكُمْ بِوَاحِدَةٍ,34,46,
154,24,Exercise,,,,,,,16,يَعِظُكُمُ اللَّهُ,24,17,
154,24,Exercise,,,,,,,17,وَقَعَ الْحَقُّ وَبَطَلَ مَا كَانُوا يَعْمَلُونَ,7,118,
154,24,Exercise,,,,,,,18,وَهَبْنَا لَهُم مِّن رَّحْمَتِنَا,19,50,
154,24,Exercise,,,,,,,19,وَهَبْ لِي رَبِّي حُكْمًا,26,21,
154,24,Exercise,,,,,,,20,أُوْلَئِكَ يَبِئَسُوا مِن رَّحْمَتِي,29,23,
154,24,Exercise,,,,,,,21,يَيْأَسُوا مِنَ الْآخِرَةِ,60,13,
154,24,Exercise,,,,,,,22,هُم بِالْآخِرَةِ هُمْ يُوقِنُونَ,27,3,
154,24,Exercise,,,,,,,23,كَانُوا بِآيَاتِنَا يُوقِنُونَ,27,82,
154,24,Exercise,,,,,,,24,أَتَّخِذُ أَصْنَامًا آلِهَةً,6,74,
154,24,Exercise,,,,,,,25,يَتَّخِذُ مِنكُمْ مُهْدَاءً,3,149,
154,24,Exercise,,,,,,,26,يَتَّخِذُونَ الْكَافِرِينَ أَوْلِيَاءَ,4,139,
160,25,Exercise,,,,,,,1,سَأَلُوا مُوسَى أَكْبَرَ مِن ذَلِكَ,4,153,
160,25,Exercise,,,,,,,2,نَحْنُ أَكْثَرُ أَمْوَالاً وَأَوْلادًا,34,35,
160,25,Exercise,,,,,,,3,أَأَنتُمْ أَعْلَمُ أَمِ اللَّهُ,2,140,
160,25,Exercise,,,,,,,4,خَيْرٌ الْآخِرَةُ أَكْبَرُ,16,41,
160,25,Exercise,,,,,,,5,هِيَ كَالْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةً,2,74,
161,25,Exercise,,,,,,,6,كَلِمَةُ الَّذِينَ كَفَرُوا السُّفْلَى وَكَلِمَةُ اللَّهِ هِيَ الْعُلْيَا,9,40,
161,25,Exercise,,,,,,,7,إِنَّ أَرْبَحْكُمْ عِندَ اللَّهِ أَتْقَاكُمْ,49,13,
161,25,Exercise,,,,,,,8,أَتَّبِعُكَ الْأَرْذَلُونَ,26,111,
161,25,Exercise,,,,,,,9,أَيُّكُمْ أَحْسَنُ عَمَلاً,11,7,
161,25,Exercise,,,,,,,10,أَدْلِكَ خَيْرٌ أَمْ جَنَّةُ الْخُلْدِ,25,15,
161,25,Exercise,,,,,,,11,اللَّهُ خَيْرٌ وَأَبْقَى,20,73,
161,25,Exercise,,,,,,,12,مَنْ أَضَلُّ مِمَّنْ هُوَ فِي شِقَاقٍ بَعِيدٍ,41,52,
161,25,Exercise,,,,,,,13,قَالَتْهُ أَوْلَى بِهِمَا,4,135,
161,25,Exercise,,,,,,,14,أَكْثَرُهُمْ لاَ يَعْقِلُونَ,5,103,
161,25,Exercise,,,,,,,15,أَشَدُّ النَّاسِ عَدَاوَةً,5,82,
161,25,Exercise,,,,,,,16,أَنَّتُم بِالْعُدْوَةِ الدُّنْيَا وَهُم بِالْعُدْوَةِ الْقُصْوَى,8,42,
161,25,Exercise,,,,,,,17,فَمَنْ أَظْلَمُ مِمَّن كَذَّبَ بِآيَاتِ اللَّهِ,6,157,
161,25,Exercise,,,,,,,18,هَلْ أُنَبِّئُكُم بِشَرٍّ مِّن ذَلِكَ,5,60,
161,25,Exercise,,,,,,,19,لَهُ الْأَسْمَاءُ الْحُسْنَى,17,110,
161,25,Exercise,,,,,,,20,اللَّهُ أَعْلَمُ بِمَا فِي أَنفُسِهِمْ,11,31,
161,25,Exercise,,,,,,,21,أَصْحَابُ الْجَنَّةِ يَوْمَئِذٍ خَيْرٌ مُّسْتَقَرًّا وَأَحْسَنُ مَقِيلاً,25,24,
161,25,Exercise,,,,,,,22,وَمَا عِندَ اللَّهِ خَيْرٌ لِلأَبْرَارِ,3,198,
161,25,Exercise,,,,,,,23,هُوَ خَيْرُ الرَّازِقِينَ,23,72,
161,25,Exercise,,,,,,,24,رَبُّكُمْ أَعْلَمُ بِمَا لَبِثْتُمْ,18,19,
161,25,Exercise,,,,,,,25,ذَلِكَ أَزْكَى لَهُمْ,24,30,
162,25,Exercise,,,,,,,26,لَخَلْقُ السَّمَاوَاتِ وَالْأَرْضِ أَكْبَرُ مِنْ خَلْقِ النَّاسِ,40,57,
162,25,Exercise,,,,,,,27,وَلَكِنَّ أَكْثَرَ النَّاسِ لاَ يَعْلَمُونَ,39,18,
162,25,Exercise,,,,,,,28,يَسْتَمِعُونَ الْقَوْلَ وَيَتَّبِعُونَ أَحْسَنَهُ,56,85,
162,25,Exercise,,,,,,,29,نَحْنُ أَقْرَبُ إِلَيْهِ مِنْكُمْ,0,0,
165,26,Exercise,,,,,,,1,أَحَلَّ اللَّهُ الْبَيْعَ وَحَرَّمَ الرِّبَوَا,2,275,
165,26,Exercise,,,,,,,2,يُحِلُّونَهُ عَامًا وَيُحَرِّمُونَهُ عَامًا,9,37,
165,26,Exercise,,,,,,,3,يُقَاتِلُونَكُمْ حَتَّى يَرُدُّوكُمْ عَنْ دِينِكُمْ,2,217,
165,26,Exercise,,,,,,,4,فَرَدَدْنَاهُ إِلَى أُمِّهِ,28,13,
165,26,Exercise,,,,,,,5,مَسَّهُ الشَّرُّ,17,83,
165,26,Exercise,,,,,,,6,مَسَّ الْإِنْسَانَ الضُّرُّ,10,12,
165,26,Exercise,,,,,,,7,نَحْنُ نَقُصُّ عَلَيْكَ نَبَأَهُمْ بِالْحَقِّ,18,13,
165,26,Exercise,,,,,,,8,قَدْ قَصَصْنَاهُمْ عَلَيْكَ مِنْ قَبْلُ,4,164,
165,26,Exercise,,,,,,,9,كُنَّا قَوْمًا ضَالِّينَ,23,106,
165,26,Exercise,,,,,,,10,يُضِلُّونَ عَنْ سَبِيلِ اللَّهِ,38,26,
165,26,Exercise,,,,,,,11,وَيُضِلُّ اللَّهُ الظَّالِمِينَ,14,27,
165,26,Exercise,,,,,,,12,يُضِلُّونَهُمْ بِغَيْرِ عِلْمٍ,16,25,
165,26,Exercise,,,,,,,13,فَقَالَ لَهُ فِرْعَوْنُ إِنِّي لَأَظُنُّكَ يَا مُوسَى مَسْحُورًا,17,101,
166,26,Exercise,,,,,,,14,ظَنَنْتُمْ أَنَّ اللَّهَ لَا يَعْلَمُ كَثِيرًا مِمَّا تَعْمَلُونَ,41,22,
166,26,Exercise,,,,,,,15,مَا لَا يَنْفَعُنَا وَلَا يَضُرُّنَا,6,71,
166,26,Exercise,,,,,,,16,لَا تَضُرُّونَهُ شَيْئًا,11,57,
166,26,Exercise,,,,,,,17,ثُمَّ أَضْطَرُّهُ إِلَى عِذَابِ النَّارِ,2,126,
166,26,Exercise,,,,,,,18,أَعَدَّ لِلْكَافِرِينَ عَذَابًا أَلِيمًا,33,8,
166,26,Exercise,,,,,,,19,أَعَدَّ اللَّهُ لَهُمْ جَنَّاتٍ,9,89,
166,26,Exercise,,,,,,,20,كُنَّا نَعُدُّهُمْ مِنَ الْأَشْرَارِ,38,62,
166,26,Exercise,,,,,,,21,إِنَّ يَوْمًا عِنْدَ رَبِّكَ كَأَلْفِ سَنَةٍ مِمَّا تَعُدُّونَ,22,47,
166,26,Exercise,,,,,,,22,إِنَّ اللَّهَ لَا يُحِبُّ الْمُفْسِدِينَ,28,77,
166,26,Exercise,,,,,,,23,فَلِمَ تُحَاجُّونَ فِي مَا لَيْسَ لَكُمْ بِهِ عِلْمٌ,3,66,
166,26,Exercise,,,,,,,24,أَتُحَاجُّونَنَا فِي اللَّهِ,2,139,
166,26,Exercise,,,,,,,25,إِنَّهُمْ لَيَصُدُّونَهُمْ عَنِ السَّبِيلِ,43,37,
166,26,Exercise,,,,,,,26,كَأَيِّنْ مِنْ آيَةٍ فِي السَّمَاوَاتِ وَالْأَرْضِ يَمُرُّونَ عَلَيْهَا,12,105,
170,27,Exercise,,,,,,,1,مَنْ يَغْفِرُ الذُّنُوبَ إِلَّا اللَّهُ,3,135,
170,27,Exercise,,,,,,,2,لَا يَذْكُرُونَ اللَّهَ إِلَّا قَلِيلًا,4,142,
170,27,Exercise,,,,,,,3,إِنْ هُوَ إِلَّا نَذِيرٌ مُبِينٌ,7,184,
170,27,Exercise,,,,,,,4,مَا يَتَّبِعُ أَكْثَرُهُمْ إِلَّا ظَنًّا,10,36,
170,27,Exercise,,,,,,,5,لَنْ يُؤْمِنَ مِنْ قَوْمِكَ إِلَّا مَنْ قَدْ آمَنَ,11,36,
170,27,Exercise,,,,,,,6,مَا نُؤَخِّرُهُ إِلَّا لِأَجَلٍ مَعْدُودٍ,11,104,
170,27,Exercise,,,,,,,7,مَا شَهِدْنَا إِلَّا بِمَا عَلِمْنَا,12,81,
170,27,Exercise,,,,,,,8,مَا أَرْسَلْنَا مِنْ رَسُولٍ إِلَّا بِلِسَانِ قَوْمِهِ,14,4,
170,27,Exercise,,,,,,,9,مَا خَلَقْنَا السَّمَاوَاتِ وَالْأَرْضَ وَمَا بَيْنَهُمَا إِلَّا بِالْحَقِّ,15,85,
170,27,Exercise,,,,,,,10,إِنْ نَحْنُ إِلَّا بَشَرٌ مِثْلُكُمْ,14,11,
171,27,Exercise,,,,,,,11,فَاتَّبَعُوهُ إِلَّا فَرِيقًا مِنَ الْمُؤْمِنِينَ,34,20,
171,27,Exercise,,,,,,,12,مَا يُؤْمِنُ أَكْثَرُهُمْ بِاللَّهِ إِلَّا وَهُمْ مُشْرِكُونَ,12,106,
171,27,Exercise,,,,,,,13,مَا يَعْبُدُونَ إِلَّا كَمَا يَعْبُدُ آبَاؤُهُمْ,11,109,
171,27,Exercise,,,,,,,14,مَا نُنَزِّلُهُ إِلَّا بِقَدَرٍ مَعْلُومٍ,15,21,
171,27,Exercise,,,,,,,15,مَا أَرْسَلْنَا مِنْ قَبْلِكَ إِلَّا رِجَالًا,16,43,
171,27,Exercise,,,,,,,16,يَقُولُ الظَّالِمُونَ إِنْ تَتَّبِعُونَ إِلَّا رَجُلًا مَسْحُورًا,17,47,
171,27,Exercise,,,,,,,17,مَا نَتَنَزَّلُ إِلَّا بِأَمْرِ رَبِّكَ,19,64,
171,27,Exercise,,,,,,,18,إِنْ هُمْ إِلَّا كَالْأَنْعَامِ,25,44,
171,27,Exercise,,,,,,,19,لَبِثَ فِيهِمْ أَلْفَ سَنَةٍ إِلَّا خَمْسِينَ عَامًا,29,14,
171,27,Exercise,,,,,,,20,مَا يَعْقِلُهَا إِلَّا الْعَالِمُونَ,29,43,
171,27,Exercise,,,,,,,21,مَا تَحْمِلُ مِنْ أُنْثَى وَلَا تَضَعُ إِلَّا بِعِلْمِهِ,41,47,
171,27,Exercise,,,,,,,22,إِنْ مِنْ قَرْيَةٍ إِلَّا نَحْنُ مُهْلِكُوهَا قَبْلَ يَوْمِ الْقِيَامَةِ,17,58,
171,27,Exercise,,,,,,,23,لَا يَأْكُلُهُ إِلَّا الْخَاطِئُونَ,69,37,
171,27,Exercise,,,,,,,24,مَا هَذَا إِلَّا إِفْكٌ,34,43,
171,27,Exercise,,,,,,,25,مَا مُحَمَّدٌ إِلَّا رَسُولٌ,3,144,
171,27,Exercise,,,,,,,26,مَا مِنْ دَابَّةٍ فِي الْأَرْضِ إِلَّا عَلَى اللَّهِ رِزْقُهَا,11,6,
178,28,Exercise,,,,,,,1,لَا تَخَافِي وَلَا تَحْزَنِي,28,7,
178,28,Exercise,,,,,,,2,أَفَلَمْ يَسِيرُوا فِي الْأَرْضِ,40,82,
178,28,Exercise,,,,,,,3,سَاءَتْ مُسْتَقَرًّا,25,66,
178,28,Exercise,,,,,,,4,شَاءَ مَا كَانُوا يَعْمَلُونَ,58,15,
178,28,Exercise,,,,,,,5,مَا تَشَاءُونَ إِلَّا أَنْ يَشَاءَ اللَّهُ,76,30,
179,28,Exercise,,,,,,,6,نُصِيبُ بِرَحْمَتِنَا مَنْ نَشَاءُ,12,56,
179,28,Exercise,,,,,,,7,سَيُصِيبُ الَّذِينَ كَفَرُوا مِنْهُمْ عَذَابٌ أَلِيمٌ,9,90,
179,28,Exercise,,,,,,,8,جَاءُوهُمْ بِالْبَيِّنَاتِ,10,74,
179,28,Exercise,,,,,,,9,أَجِئْتَنَا لِنَعْبُدَ اللَّهَ وَحْدَهُ,7,70,
179,28,Exercise,,,,,,,10,أَتُرِيدُ أَنْ تَقْتُلَنِي كَمَا قَتَلْتَ نَفْسًا بِالْأَمْسِ,28,19,
179,28,Exercise,,,,,,,11,لَمْ يُرِدْ إِلَّا الْحَيَوَةَ الدُّنْيَا,53,29,
179,28,Exercise,,,,,,,12,أَرَدْنَا أَنْ يُبْدِلَهُمَا رَبُّهُمَا خَيْرًا مِنْهُ,18,81,
179,28,Exercise,,,,,,,13,مَا كَانُوا يَسْتَطِيعُونَ السَّمْعَ,11,20,
179,28,Exercise,,,,,,,14,قَالُوا سَمِعْنَا وَأَطَعْنَا,2,285,
179,28,Exercise,,,,,,,15,سَنُطِيعُكُمْ فِي بَعْضِ الْأَمْرِ,47,26,
179,28,Exercise,,,,,,,16,وَمِنْ آيَاتِهِ أَنْ تَقُومَ السَّمَاءُ,30,25,
179,28,Exercise,,,,,,,17,فَلْتَقُمْ طَائِفَةٌ مِنْهُمْ مَعَكَ,4,102,
179,28,Exercise,,,,,,,18,لَا نُقِيمُ لَهُمْ يَوْمَ الْقِيَامَةِ وَزْنًا,18,105,
179,28,Exercise,,,,,,,19,لَا يَذُوقُونَ فِيهَا بَرْدًا وَلَا شَرَابًا,78,24,
179,28,Exercise,,,,,,,20,ذَاقَتْ وَبَالَ أَمْرِهَا,65,9,
179,28,Exercise,,,,,,,21,يَسْتَجِيبُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ,42,26,
179,28,Exercise,,,,,,,22,فَاسْتَجَابَ لَهُ رَبُّهُ فَصَرَفَ عَنْهُ كَيْدَهُنَّ,12,34,
179,28,Exercise,,,,,,,23,يَقُولُ مَا ذَا أَجَبْتُمُ الْمُرْسَلِينَ,28,65,
179,28,Exercise,,,,,,,24,أَحَطْتُ بِمَا لَمْ تُحِطْ بِهِ,27,22,
183,29,Exercise,,,,,,,1,قَالَ مُوسَى لِقَوْمِهِ يَا قَوْمِ إِنَّكُمْ ظَلَمْتُمْ,2,54,
183,29,Exercise,,,,,,,2,يَا مَرْيَمُ إِنَّ اللَّهَ يُبَشِّرُكِ بِكَلِمَةٍ مِنْهُ,3,45,
183,29,Exercise,,,,,,,3,يَا مُوسَى إِنَّا لَنْ نَدْخُلَهَا أَبَدًا,5,24,
183,29,Exercise,,,,,,,4,يَا بَنِي آدَمَ قَدْ أَنْزَلْنَا عَلَيْكُمْ لِبَاسًا,7,26,
183,29,Exercise,,,,,,,5,قَالَ يَا نُوحُ إِنَّهُ لَيْسَ مِنْ أَهْلِكَ,11,46,
183,29,Exercise,,,,,,,6,يَا أَهْلَ الْكِتَابِ لِمَ تَكْفُرُونَ بِآيَاتِ اللَّهِ,3,70,
183,29,Exercise,,,,,,,7,يَا دَاوُودُ إِنَّا جَعَلْنَاكَ خَلِيفَةً فِي الْأَرْضِ,38,26,
183,29,Exercise,,,,,,,8,يَا عِبَادِيَ الَّذِينَ آمَنُوا إِنَّ أَرْضِي وَاسِعَةٌ,29,56,
183,29,Exercise,,,,,,,9,يَا أَهْلَ الْكِتَابِ لَسْتُمْ عَلَى شَيْءٍ,5,68,
183,29,Exercise,,,,,,,10,يَا عِيسَى ابْنَ مَرْيَمَ هَلْ يَسْتَطِيعُ رَبُّكَ أَنْ يُنَزِّلَ عَلَيْنَا,5,112,
184,29,Exercise,,,,,,,11,يَا قَوْمِ لَيْسَ بِي ضَلَالَةٌ,7,61,
184,29,Exercise,,,,,,,12,قَالَ يَا قَوْمِ لَقَدْ أَبْلَغْتُكُمْ رِسَالَةَ رَبِّي,7,79,
184,29,Exercise,,,,,,,13,يَا أَهْلَ الْكِتَابِ لِمَ تَصُدُّونَ عَنْ سَبِيلِ اللَّهِ مَنْ آمَنَ,3,99,
184,29,Exercise,,,,,,,14,يَا قَوْمِ لَا أَسْأَلُكُمْ عَلَيْهِ أَجْرًا,11,51,
184,29,Exercise,,,,,,,15,يَا أَبَتِ لِمَ تَعْبُدُ مَا لَا يَسْمَعُ,19,42,
184,29,Exercise,,,,,,,16,يَا قَوْمِ أَرَهْطِي أَعَزُّ عَلَيْكُمْ مِنَ اللَّهِ,11,92,
184,29,Exercise,,,,,,,17,يَا قَوْمِ هَؤُلَاءِ بَنَاتِي,11,78,
184,29,Exercise,,,,,,,18,قَالَ مُوسَى يَا فِرْعَوْنُ إِنِّي رَسُولٌ مِنْ رَبِّ الْعَالَمِينَ,7,104,
184,29,Exercise,,,,,,,19,قَالُوا يَا نُوحُ قَدْ جَادَلْتَنَا فَأَكْثَرْتَ جِدَالَنَا,11,32,
184,29,Exercise,,,,,,,20,يَا أَيُّهَا النَّاسُ قَدْ جَاءَكُمْ بُرْهَانٌ مِنْ رَبِّكُمْ,4,174,
184,29,Exercise,,,,,,,21,يَا أَيُّهَا الرَّسُولُ لَا يَحْزُنْكَ الَّذِينَ يُسَارِعُونَ فِي الْكُفْرِ,5,41,
184,29,Exercise,,,,,,,22,يَا أَيُّهَا النَّاسُ أَنْتُمُ الْفُقَرَاءُ إِلَى اللَّهِ,35,15,
184,29,Exercise,,,,,,,23,يَا أَيُّهَا الَّذِينَ آمَنُوا لِمَ تَقُولُونَ مَا لَا تَفْعَلُونَ,61,2,
184,29,Exercise,,,,,,,24,يَا أَيُّهَا الَّذِينَ كَفَرُوا لَا تَعْتَذِرُوا الْيَوْمَ,66,7,
192,30,Exercise,,,,,,,1,أَتَتْ بِهِ قَوْمَهَا,19,27,
192,30,Exercise,,,,,,,2,تَأْتِيَهُمُ السَّاعَةُ بَغْتَةً وَهُمْ لَا يَشْعُرُونَ,12,107,
192,30,Exercise,,,,,,,3,كَمْ آتَيْنَاهُمْ مِنْ آيَةٍ بَيِّنَةٍ,2,211,
192,30,Exercise,,,,,,,4,يُقِيمُونَ الصَّلَوَةَ وَيُؤْتُونَ الزَّكَوٰةَ,5,55,
192,30,Exercise,,,,,,,5,إِنِّي أَرَاكَ وَقَوْمَكَ فِي ضَلَالٍ مُبِينٍ,6,74,
192,30,Exercise,,,,,,,6,أَفَرَأَيْتُمُ الْمَاءَ الَّذِي تَشْرَبُونَ,56,68,
192,30,Exercise,,,,,,,7,أُولَئِكَ يَرْجُونَ رَحْمَةَ اللَّهِ,2,218,
192,30,Exercise,,,,,,,8,إِنِّي دَعَوْتُ قَوْمِي لَيْلًا وَنَهَارًا,71,5,
192,30,Exercise,,,,,,,9,وَسَيَجْزِي اللَّهُ الشَّاكِرِينَ,3,144,
193,30,Exercise,,,,,,,10,خَلَقَكُم مِّن طِينٍ ثُمَّ قَضَىٰٓ أَجَلًا,6,2,
193,30,Exercise,,,,,,,11,يَمْشُونَ عَلَى ٱلْأَرْضِ,25,63,
193,30,Exercise,,,,,,,12,يَأْكُلُ ٱلطَّعَامَ وَيَمْشِى فِى ٱلْأَسْوَاقِ,25,7,
193,30,Exercise,,,,,,,13,ٱلْيَوْمَ نَنسَىٰهُمْ كَمَا نَسُوا۟ لِقَآءَ يَوْمِهِمْ هَـٰذَا,7,51,
193,30,Exercise,,,,,,,14,لَا يَخْشَوْنَ أَحَدًا إِلَّا ٱللَّهَ,33,39,
193,30,Exercise,,,,,,,15,هُوَ سَمَّىٰكُمُ ٱلْمُسْلِمِينَ,22,78,
193,30,Exercise,,,,,,,16,فَنَادَتْهُ ٱلْمَلَـٰٓئِكَةُ وَهُوَ قَآئِمٌ يُصَلِّى,3,39,
193,30,Exercise,,,,,,,17,هَدَيْنَـٰهُمْ إِلَىٰ صِرَٰطٍ مُّسْتَقِيمٍ,6,87,
193,30,Exercise,,,,,,,18,إِنَّ ٱللَّهَ لَا يَهْدِى مَنْ هُوَ كَـٰذِبٌ كَفَّارٌ,39,3,
193,30,Exercise,,,,,,,19,أَلْقَىٰ عَصَاهُ,7,107,
193,30,Exercise,,,,,,,20,سَنُلْقِى فِى قُلُوبِ ٱلَّذِينَ كَفَرُوا۟ ٱلرُّعْبَ,3,151,
193,30,Exercise,,,,,,,21,أَنجَيْنَا ٱلَّذِينَ ءَامَنُوا۟ وَكَانُوا۟ يَتَّقُونَ,27,53,
193,30,Exercise,,,,,,,22,أَوْفَىٰ بِعَهْدِهِۦ وَٱتَّقَىٰ,3,76,
193,30,Exercise,,,,,,,23,أَفَرَءَيْتَ ٱلَّذِى تَوَلَّىٰ وَأَعْطَىٰ قَلِيلًا,53,34,
193,30,Exercise,,,,,,,24,تَوَلَّىٰ عَنْهُمْ وَقَالَ يَـٰقَوْمِ لَقَدْ أَبْلَغْتُكُمْ رِسَـٰلَـٰتِ رَبِّى,7,93,
193,30,Exercise,,,,,,,25,ثُمَّ يَتَوَلَّىٰ فَرِيقٌ مِّنْهُمْ وَهُم مُّعْرِضُونَ,3,23,
197,31,Exercise,,,,,,,1,لِكُلِّ وَٰحِدٍ مِّنْهُمَا ٱلسُّدُسُ,4,11,
197,31,Exercise,,,,,,,2,مَا يَكُونُ مِن نَّجْوَىٰ ثَلَـٰثَةٍ إِلَّا هُوَ رَابِعُهُمْ,58,7,
197,31,Exercise,,,,,,,3,رَابِعُهُمْ كَلْبُهُمْ,18,22,
197,31,Exercise,,,,,,,4,لَكُمُ ٱلرُّبُعُ مِمَّا تَرَكْنَ,4,12,
197,31,Exercise,,,,,,,5,لِأُمِّهِ ٱلثُّلُثُ,4,11,
197,31,Exercise,,,,,,,6,لَهُنَّ ثُلُثَا مَا تَرَكَ,4,11,
197,31,Exercise,,,,,,,7,لَّقَدْ كَفَرَ ٱلَّذِينَ قَالُوٓا۟ إِنَّ ٱللَّهَ ثَالِثُ ثَلَـٰثَةٍ,5,73,
197,31,Exercise,,,,,,,8,أَنَا۠ أَوَّلُ ٱلْعَـٰبِدِينَ,43,81,
197,31,Exercise,,,,,,,9,لَا تَكُونُوٓا۟ أَوَّلَ كَافِرٍۭ بِهِ,2,41,
197,31,Exercise,,,,,,,10,إِنَّ هَـٰذَا لَفِى ٱلصُّحُفِ ٱلْأُولَىٰ,87,18,
197,31,Exercise,,,,,,,11,أَلَمْ نُهْلِكِ ٱلْأَوَّلِينَ,77,16,
197,31,Exercise,,,,,,,12,جَاءَ وَعْدُ أُولَىٰهُمَا,17,5,
197,31,Exercise,,,,,,,13,وَيَقُولُونَ سَبْعَةٌ وَثَامِنُهُمْ كَلْبُهُمْ,18,22,
197,31,Exercise,,,,,,,14,لَهُنَّ ٱلثُّمُنُ مِمَّا تَرَكْتُمْ,4,12,
197,31,Exercise,,,,,,,15,مَا بَلَغُوا۟ مِعْشَارَ مَآ ءَاتَيْنَـٰهُمْ,34,45,
197,31,Exercise,,,,,,,16,إِنَّ رَبَّكَ يَعْلَمُ أَنَّكَ تَقُومُ أَدْنَىٰ مِن ثُلُثَىِ ٱلَّيْلِ,73,20,
197,31,Exercise,,,,,,,17,لَكُم نِّصْفُ مَا تَرَكَ أَزْوَٰجُكُمْ,4,12,
197,31,Exercise,,,,,,,18,رَضِىَ ٱللَّهُ عَنْهُمْ وَرَضُوا۟ عَنْهُ,58,22,
197,31,Exercise,,,,,,,19,فَأَرَىٰهُ ٱلْـَٔايَةَ ٱلْكُبْرَىٰ,79,20,
198,31,Exercise,,,,,,,20,كَذَٰلِكَ يُرِيهِمُ ٱللَّهُ أَعْمَـٰلَهُمْ,2,167,
